user_id,movie_id,rating
4,134,3.0
2,433,3.5
2,104,3.5
2,11,4.0
2,1571,4.5
2,98,4.5
2,242095,3.0
3,79,2.5
4,227348,2.5
2,42684,4.5
4,10139,3.5
7,9398,2.5
120,5559,4.5
7,754,2.5
18,4553,4.0
4,293660,3.5
3,134597,2.5
6,37799,4.0
2,62211,4.5
10,9631,5.0
3,9023,5.0
3,8374,3.5
3,20943,3.0
1,16995,3.5
4,2009,4.0
1,122906,3.0
1,138832,4.5
69,615,2.0
1,293660,4.0
610,64685,3.5
8,694,2.0
4,5176,4.0
1,293660,3.0
1,129,4.0
2,157336,3.5
2,1551,5.0
22,597,4.0
4,13411,3.5
1,19908,1.5
347,2105,4.0
1,9535,3.0
2,13183,2.5
1,170,3.0
7,223702,3.5
1,211672,3.0
1,184,3.5
11,49529,3.5
1,539,2.5
2,2253,3.5
6,834,4.5
715,8065,3.5
2,9678,4.5
1,86331,3.5
80,855,2.0
1,644,4.0
14,8078,4.5
1,109445,3.0
15,18823,3.0
2,82507,4.5
1,9334,4.0
252,19995,3.0
449,3580,5.0
13,19905,3.0
3,60243,4.5
17,62177,4.5
34,12508,4.0
13,13223,5.0
1,76341,4.5
138,22949,4.0
2,190859,3.5
4,75656,3.5
1,11152,5.0
2,39486,5.0
2,76,4.0
1,37958,3.0
3,158852,5.0
1,120,4.5
1,10471,5.0
1,13700,5.0
3,332411,3.5
1,8698,3.0
2,11683,4.0
2,19995,2.5
1,118340,3.5
170,19495,4.5
6,608,4.0
7,83666,4.5
2,112949,3.5
1,393,3.0
44,9486,3.5
3,11618,3.5
1,18276,3.0
128,41210,3.0
167,209112,4.0
1,10944,3.5
20,4349,3.0
2,156022,4.0
3,154,3.0
2,714,3.0
24,11172,3.5
3,152,4.5
4,157350,5.0
3,9543,3.5
5,182,4.0
10,42888,2.5
1,82507,4.5
2,57157,3.0
123,57158,2.5
1,39939,4.0
24,1885,4.0
1,1268,2.5
2,347969,3.0
3,152532,3.5
4,762,3.0
34,20526,3.0
3,306,3.5
1,256961,3.5
1,56288,5.0
9,19959,3.0
1,76640,3.5
532,578,2.5
1,1585,3.0
7,12437,4.5
97,131631,2.5
1,87,4.0
7,1576,3.5
1,4517,3.0
2,118,2.0
1,673,3.5
25,1452,3.0
1,19901,4.0
4,12819,3.0
18,140300,5.0
6,118340,1.5
2,6557,3.5
1,72571,4.0
1,44912,3.0
3,424,3.0
479,2023,3.5
1,7980,3.5
1,863,5.0
10,198663,3.5
1,7980,4.5
5,78,3.0
1,158015,3.5
6,172385,3.0
1,769,3.0
1,36669,4.0
2,80035,3.5
31,209403,3.5
1,204922,3.0
2,2119,4.0
2,94348,4.5
3,1817,3.5
3,9268,4.0
1,11130,3.5
9,10490,2.5
8,37786,4.0
4,2034,4.0
66,264660,4.0
8,3580,4.0
1,1422,3.5
52,49026,3.5
2,10072,4.0
1,9532,2.5
4,524,3.5
2,264999,2.5
2,14160,3.5
10,17431,3.0
423,14836,2.5
11,34653,2.5
1,219,4.0
1,6615,3.5
1,146,3.0
2,16538,3.5
1,745,2.5
80,4513,2.5
2,1597,3.0
638,301365,4.5
1,62206,4.0
2,2289,2.5
6,53113,3.5
1,26320,4.0
6,497,4.0
3,9654,5.0
1,261023,4.0
1,131634,3.0
2,1597,4.0
7,157336,5.0
1,118340,5.0
1,4011,4.5
1,11253,3.0
16,9823,3.0
2,67913,3.0
1,211672,4.0
5,41154,3.5
1,242095,3.0
1,38319,4.0
3,157336,3.5
2,207,4.0
2,97367,4.5
2,1103,2.0
175,106,4.0
1,177677,4.0
1,1599,3.0
8,1955,3.0
6,2977,3.5
1,49521,3.0
1,10331,4.5
2,70160,4.0
3,8741,4.0
1,1599,3.5
30,37710,3.5
3,9532,3.5
19,238615,3.0
4,68735,4.5
1,296,3.0
1,27205,2.5
2,62206,2.5
1,6477,3.5
18,4982,3.5
53,105,3.0
1,76341,2.0
1,27578,4.5
2,8966,3.5
1,100042,4.5
5,157547,3.0
38,602,2.5
2,628,2.0
1,1933,2.5
2,222935,3.5
1,138832,3.0
4,6972,3.0
3,310569,1.0
3,205596,4.5
1,13079,4.0
12,62177,4.0
2,10320,4.0
1,2832,4.5
414,22,2.0
1,9036,3.0
176,429,3.0
1,10307,3.0
203,8065,2.5
1,526,2.5
11,136795,4.0
1,253306,4.5
1,11888,5.0
2,226458,5.0
8,20322,4.0
83,10802,3.5
3,11983,3.5
7,18823,3.5
4,316727,4.0
2,283384,4.0
2,241554,3.5
2,11451,4.5
2,11770,3.0
5,294254,3.5
23,23742,2.0
1,96721,4.0
1,41479,5.0
32,245,4.0
4,321258,2.0
1,103,3.5
1,10530,3.5
2,14325,2.5
2,286217,3.0
1,11517,2.5
2,591,3.0
7,296,4.0
1,16996,4.5
2,225886,4.0
10,62215,2.5
39,7451,5.0
3,12113,4.0
1,53182,4.0
1,238,3.0
42,139038,3.0
55,13223,3.5
49,197,3.5
2,138832,3.0
14,12133,3.5
6,132232,5.0
2,1124,4.5
5,9664,4.0
1,73,3.0
346,4011,5.0
1,10625,4.0
1,118340,3.0
2,22972,3.0
2,9716,3.0
2,238636,4.5
1,9923,2.5
1,152747,2.5
1,1850,4.5
1,11253,3.0
2,15907,4.5
10,8835,4.0
36,12797,3.0
65,328111,3.0
1,11026,5.0
6,1165,4.0
69,87101,3.5
373,131634,2.0
1,258489,3.0
18,615,5.0
6,93456,5.0
1,1422,4.0
13,91314,3.5
2,157336,3.5
1,8999,4.0
2,12535,4.0
3,10895,3.5
2,73,3.0
23,60304,4.5
1,5966,3.0
65,155,4.0
7,138832,4.5
13,329,2.5
1,254904,3.0
3,1577,3.5
2,36557,2.0
1,9388,3.5
6,10357,5.0
3,332567,3.5
2,59981,3.5
11,1251,2.5
4,2830,2.5
1,37724,4.0
2,807,3.0
2,314,3.0
8,242582,1.5
9,9488,5.0
2,285,2.0
2,320,4.5
1,109491,2.5
252,11644,3.5
1,244786,3.5
3,954,3.0
1,91314,1.0
3,10052,3.5
1,74534,4.0
1,838,3.0
4,22,3.5
4,59967,3.0
1,231576,4.0
1,10501,3.5
2,550,4.5
4,24428,3.5
1,1257,2.5
2,38356,4.5
1,2277,3.5
4,10661,4.5
5,11453,2.5
16,673,2.0
165,192132,2.5
399,119450,4.5
798,188927,3.0
8,772,2.0
3,57800,4.5
1,23629,2.5
8,60420,3.5
2,11066,3.0
1,284296,2.0
2,277685,3.5
1,9991,4.5
2,293660,4.0
11,211672,3.5
1,98566,4.5
13,135397,2.0
54,9947,3.0
1,70,3.0
4,1443,4.0
3,67660,5.0
1,50348,3.5
536,277,4.0
3,55779,3.5
1,222899,2.5
3,193893,3.0
2,7737,4.0
2,37958,3.0
1,425,3.5
9,581,4.0
629,17578,3.5
439,35,3.5
2,1656,3.5
1,22301,3.0
1,489,4.5
5,46529,5.0
3,15647,4.0
18,75174,4.5
1,9424,3.5
1,13,4.5
18,59965,3.5
1,342521,3.0
1,14299,4.5
4,7461,3.0
1,152,2.5
5,59440,3.5
13,4922,4.0
3,861,2.5
1,1088,3.5
6,193893,3.0
8,280,3.5
118,165,3.0
29,13166,3.5
1,44264,3.5
1,50359,5.0
184,3021,3.0
665,9454,3.0
1,223485,2.5
3,60309,3.5
1,11400,4.0
1,693,4.5
1,283445,4.5
1,8329,4.0
10,255343,3.5
12,38757,3.5
1,9954,5.0
1,11863,4.5
108,9013,4.0
2,9451,5.0
2,11679,4.5
57,188927,4.0
2,106646,2.5
1,9549,4.5
1,546,3.5
7,243,4.5
1,7443,2.5
37,2757,5.0
3,41382,4.0
5,136835,3.5
1,52451,3.5
1,45132,3.0
1,597,3.0
1,672,3.0
1,217,2.5
1,9792,3.5
5,69,4.5
1,9358,3.0
1,615,2.5
4,152601,3.5
729,8848,4.5
1,9388,3.0
98,11253,2.5
1,10876,3.5
15,837,5.0
1,50839,2.5
386,254128,3.5
2,10674,4.5
2,3082,3.5
1,534,3.0
1,8840,3.0
1,222935,4.5
1,54138,5.0
152,281957,3.0
3,16337,4.0
45,187,3.0
1,198184,4.5
668,9392,2.5
1,44214,3.5
4,5902,3.0
2,345911,4.5
781,14836,4.5
84,4513,3.5
1,10527,4.5
1,364,4.0
13,9352,4.5
15,87818,3.5
62,128,2.5
32,168672,2.5
1,153518,4.0
1,492,3.5
1,6479,4.5
5,10198,2.5
2,43539,4.0
6,71679,3.5
1,557,3.5
114,13,4.5
102,642,3.0
2,245703,3.5
9,90,4.5
6,44945,3.5
1,345911,3.0
2,286217,4.5
78,1422,3.5
6,9726,4.5
1,744,4.0
1,9502,5.0
379,16205,4.0
46,14425,2.5
27,68721,2.5
76,190859,4.5
571,8078,5.0
39,49018,4.0
1,131631,4.0
2,563,3.0
17,22798,3.0
5,1572,3.0
2,22825,3.5
1,11323,3.5
240,6977,2.5
4,16052,4.0
181,58,3.5
3,10307,3.5
3,10748,2.5
22,9870,4.0
1,861,3.5
1,1969,3.0
2,10681,3.0
7,5925,2.5
1,138103,3.0
3,131631,3.5
2,11013,4.5
1,9955,5.0
26,11453,5.0
1,27576,4.5
6,13700,3.0
579,23398,3.5
10,10992,4.0
242,295964,4.0
1,179144,5.0
1,129,1.5
1,104,5.0
1,9341,5.0
6,1246,4.0
1,49049,4.5
2,10189,3.5
9,97430,3.5
3,11932,4.5
56,2155,3.5
1,8271,4.0
1,5915,1.0
536,49047,4.0
39,9798,4.0
3,9754,3.0
3,77877,4.0
4,157336,2.5
2,20526,3.0
1,1544,4.5
1,4638,3.0
7,313922,3.5
545,256924,5.0
1,87827,3.5
5,5503,3.5
1,37137,4.0
1,177677,5.0
1,10674,3.0
1,76341,3.5
110,9913,3.5
2,62764,2.5
6,98,4.0
2,630,5.0
2,862,3.5
1,1491,3.5
42,188166,2.5
15,22,3.0
1,75674,3.5
2,95,3.0
33,190859,3.5
6,686,3.0
10,9487,5.0
3,105864,3.0
4,9447,2.0
9,49047,3.5
2,36647,5.0
1,98,3.5
1,853,3.5
1,3933,4.5
8,9912,3.5
33,240832,3.5
7,1887,2.5
1,11113,3.5
17,9989,5.0
1,10681,3.0
3,608,3.0
2,10117,4.5
4,1979,2.5
2,198184,4.5
316,49021,3.5
31,769,3.5
1,1865,2.5
1,216015,4.5
11,8536,3.5
4,512,4.0
8,12154,3.5
1,7874,3.0
1,18785,3.0
32,854,4.5
7,270303,3.0
5,211672,2.0
3,127585,2.5
49,295964,3.0
89,103663,4.0
5,39514,2.5
2,38073,3.5
1,4442,4.0
1,77866,3.0
2,68718,3.5
752,500,3.0
2,198277,4.5
2,95,4.5
3,179144,4.5
1,146227,4.5
1,84329,4.5
1,76341,4.0
7,44833,3.0
9,23631,4.0
144,76757,4.5
26,235271,4.5
21,211672,2.5
1,8077,4.5
1,9306,4.0
1,68924,4.0
2,1735,3.5
22,194662,4.5
6,5559,3.0
1,11935,2.0
1,38757,5.0
1,863,3.0
1,629,4.5
4,18947,2.5
5,293660,4.5
56,102382,4.0
22,978,3.0
1,840,3.5
8,197,4.0
5,271110,3.5
3,222935,3.5
1,10096,5.0
3,8456,4.5
1,192141,4.0
118,1164,5.0
6,4108,3.0
4,670,1.5
1,2789,4.0
1,211672,3.0
1,872,3.5
1,7512,3.5
5,18360,3.0
3,211672,3.0
1,225886,3.0
3,270946,3.5
1,321697,3.5
9,2539,3.0
2,93456,3.5
1,9928,2.5
2,9342,4.5
4,8741,2.5
5,10786,4.0
11,49013,4.5
17,8810,3.0
3,77948,5.0
13,10661,4.0
1,1402,3.5
3,61012,3.0
493,103370,3.0
9,26389,5.0
5,10050,4.0
1,783,4.5
2,347126,3.0
1,424,4.5
9,8960,4.5
15,293863,3.5
1,10431,3.5
4,4858,4.5
4,698,3.5
168,215,2.5
3,587,3.0
1,601,3.0
1,9576,3.0
2,158015,4.0
3,167,4.5
2,10386,2.5
1,670,2.0
1,75638,3.5
2,300673,4.0
48,261023,3.5
1,132344,2.5
2,59965,2.5
1,136797,5.0
8,82507,4.0
1,9016,3.0
1,257088,5.0
1,425,3.5
2,9504,4.0
1,334074,4.5
2,1865,2.5
5,4105,5.0
1,271969,4.0
1,10366,3.5
55,10075,4.5
239,622,4.0
2,608,3.5
17,94329,4.0
8,118340,4.0
1,105,3.0
1,109445,2.5
1,83588,2.5
1,211672,5.0
30,11229,4.0
1,154,4.5
1,850,1.5
2,19995,4.5
44,1927,3.5
99,10136,3.0
1,5994,4.5
1,294254,4.0
108,18239,4.5
28,85,4.5
213,20526,4.0
2,8848,4.0
1,334,5.0
3,72387,2.0
2,411,3.0
1,57158,2.5
37,1213,4.5
10,44603,3.5
2,4958,3.5
2,605,4.5
7,109445,3.5
9,1954,5.0
13,429,4.5
26,157336,3.5
4,11624,3.0
8,11495,3.5
29,1996,2.0
37,8488,4.0
1,277685,5.0
28,10198,3.5
3,10014,4.5
2,62215,2.0
54,1417,4.0
1,792,4.5
5,257344,3.0
6,710,3.5
4,193893,4.0
2,271110,4.0
1,451,3.0
2,414,4.0
1,9303,4.5
5,550,4.0
1,98566,3.0
1,9353,3.5
190,19556,5.0
1,2055,4.5
11,188161,3.5
5,298,2.5
26,168259,3.5
1,210577,4.0
302,6538,4.0
2,254470,4.0
1,281957,2.5
1,228194,3.5
11,12,3.5
1,39513,5.0
18,607,2.5
1,13223,4.0
13,16320,4.0
1,1904,3.0
12,9297,4.0
96,20694,4.0
9,24420,4.5
177,9486,4.0
1,628,4.0
2,49530,3.5
2,194662,3.0
30,82675,2.5
3,68721,4.0
1,10681,5.0
18,672,3.5
1,146239,3.5
1,76758,4.5
1,131634,4.5
3,36419,4.0
1,675,4.5
1,4442,4.0
1,616,3.5
1,37950,2.5
2,16871,3.0
5,37799,2.5
4,14160,2.0
3,51588,3.5
1,271969,4.5
145,222935,5.0
3,820,3.5
1,18886,4.0
1,4964,5.0
2,132363,3.0
1,256591,4.0
2,318846,2.5
1,51497,2.5
6,13374,5.0
5,209112,4.0
1,264999,3.5
1,258509,3.0
1,195589,3.5
2,68734,4.0
12,134411,3.0
1,691,4.5
29,9029,3.5
2,280,5.0
1,268,3.5
14,259694,4.0
2,11451,3.5
111,816,4.0
1,10096,4.0
39,46195,2.0
4,12155,3.0
2,300168,4.0
1,425,4.0
2,14057,3.0
3,50839,4.5
52,4982,4.0
1,11354,1.5
21,672,5.0
5,6557,3.5
70,37834,3.5
3,35690,3.5
1,196867,4.0
1,39180,4.0
2,8970,4.0
2,19,4.0
1,60304,3.0
20,157336,4.0
2,8681,2.5
3,2976,2.0
121,264660,4.0
4,177572,4.5
1,11011,4.5
1,17578,3.5
36,812,3.0
3,9779,4.0
484,70,4.5
1,273248,3.0
294,87818,3.0
2,37707,4.5
1,2105,4.5
2,13475,2.5
1,44147,3.5
16,345911,3.5
1,228967,3.5
6,11109,3.0
569,10191,3.0
1,215,3.0
2,259693,3.0
2,9444,4.0
2,13751,2.5
1,1955,4.0
2,1213,4.0
1,58151,3.0
3,270487,3.0
2,242582,3.0
2,24973,4.0
120,45269,4.0
4,152601,4.0
1,32856,3.0
2,76757,3.0
245,864,4.5
2,12819,2.5
1,12246,4.0
1,9291,5.0
1,8838,4.0
14,568,4.5
344,16871,4.0
2,11818,5.0
9,117,3.0
1,150540,4.0
1,211672,3.0
1,6623,3.5
1,12094,4.0
2,76649,3.0
2,93856,2.0
32,8885,4.5
1,76341,3.0
4,194662,3.5
3,9563,4.0
1,9026,3.5
1,36557,4.0
1,210577,3.0
7,184098,2.5
1,36648,3.5
6,1579,2.5
1,272693,3.5
21,9737,3.5
6,87101,2.5
14,1584,1.5
1,9541,3.5
23,163,4.5
3,62214,3.5
10,60422,3.0
1,2135,3.5
4,11934,3.0
1,770,3.5
2,767,3.5
2,8838,4.5
1,254128,4.0
1,147441,3.5
1,8871,4.5
2,4599,3.5
19,33217,2.5
58,150540,3.0
105,770,5.0
1,277,3.0
1,16028,4.0
3,1844,3.5
146,953,2.0
1,310,3.0
12,138843,3.5
1,9353,2.0
1,272,3.0
20,293646,3.5
1,8386,3.5
2,9746,4.0
7,8961,5.0
21,52449,4.0
122,216015,4.0
1,86838,3.0
1,4256,2.0
2,12244,4.5
134,244786,2.5
1,210577,3.5
13,879,3.0
3,58151,3.5
3,1124,3.0
1,9552,3.5
6,15121,3.0
1,1637,3.5
1,629,5.0
54,18530,2.5
1,9880,2.5
1,8469,4.0
139,210577,3.5
1,43266,4.5
1,39053,4.0
1,1949,2.5
10,102651,3.5
24,559,3.5
3,16577,3.5
47,813,3.0
601,274,2.5
4,114150,4.5
6,279,3.5
2,78383,3.0
1,57158,3.0
16,13600,5.0
52,4944,2.5
11,10734,3.5
85,328111,3.5
1,6950,3.5
481,146233,4.5
17,194662,4.5
4,672,4.0
5,41233,5.0
1,168259,2.5
32,38358,4.0
525,257445,5.0
3,157547,4.0
2,41283,3.5
137,9495,4.0
7,27451,4.0
1,11072,4.0
1,38843,4.5
54,41446,5.0
1,12,4.0
1,11820,4.0
2,13596,4.5
22,11544,1.5
2,123553,2.5
5,33542,3.5
1,76757,3.5
1,11507,3.5
1,13685,4.5
8,9099,4.5
3,11237,4.0
1,18238,3.0
3,8960,4.5
4,57825,4.0
1,9824,4.5
2,242512,4.0
3,107811,4.0
3,4995,4.0
1,44718,3.0
1,28089,4.0
14,10147,3.0
1,9342,3.0
62,6415,3.5
1,2018,4.0
1,225565,2.5
1,364,3.5
1,7980,3.5
1,9614,3.0
110,238615,4.5
1,9313,3.5
7,300673,3.5
2,10047,4.5
28,50780,3.5
1,80035,3.5
6,13,5.0
1,58595,4.0
3,12271,4.0
1,1865,3.5
3,29917,2.0
1,408,3.5
4,2898,4.0
1,14144,2.5
1,629,3.5
7,423,3.5
1,114150,5.0
9,129670,2.0
1,36955,3.5
1,38303,4.0
1,68727,4.0
1,607,5.0
4,834,3.5
1,5255,3.0
8,10647,3.5
4,811,3.5
2,283445,4.0
4,381902,3.5
1,9754,4.0
1,241251,4.5
4,1817,3.5
2,597,3.0
1,393,5.0
1,255343,3.5
3,268,4.0
21,18736,3.0
249,927,3.0
8,585,3.0
1,82682,3.5
1,4584,5.0
7,2501,3.5
170,9913,3.0
1,13173,4.0
1,1933,3.5
1,49047,2.0
1,1955,3.0
3,25113,3.5
1,508,3.0
1,28,4.5
2,262500,4.0
1,9746,4.5
1,146233,3.0
34,9341,3.0
16,106,4.5
1,4922,3.5
34,84355,4.5
1,350,3.5
28,68202,3.5
8,11132,3.5
1,30943,4.0
61,13,3.5
4,273481,3.5
2,602,4.0
4,11836,4.5
1,49040,3.0
2,109421,3.5
2,1891,4.0
13,137,4.0
5,73,4.0
2,5174,3.0
1,834,3.5
5,62211,3.5
49,621,2.5
1,10591,3.5
4,16290,3.0
214,10022,3.0
1,602,4.0
20,17979,3.5
1,9763,3.5
2,14160,3.0
25,138697,4.0
125,44833,5.0
432,81005,4.5
3,1495,2.5
1,863,3.0
3,11321,3.5
1,329833,3.0
1,34806,3.5
3,1103,4.5
1,10764,4.0
2,10016,4.5
5,103,3.5
3,244786,4.0
31,12155,2.5
11,157336,3.5
1,10047,2.0
12,10719,4.5
4,2787,4.0
70,1495,3.0
2,9981,4.0
5,1979,3.0
1,35,4.5
3,853,3.0
1,1648,4.5
1,8202,3.5
4,253,2.0
1,138843,3.5
1,6933,2.0
2,244267,4.0
2,13282,4.5
505,157336,2.5
2,585,5.0
18,9312,4.0
8,4032,2.5
18,75638,2.5
1,14161,3.0
1,150689,5.0
4,497,5.0
2,76341,3.5
4,8836,3.5
2,299687,4.0
7,50620,3.5
2,169917,3.0
1,1424,3.5
2,1771,4.0
7,13460,3.5
90,98566,3.0
84,147441,3.5
1,260346,5.0
2,18487,4.0
3,109445,4.0
1,9697,1.5
38,322,3.0
3,97367,3.0
3,605,4.5
1,440,4.0
208,278927,4.5
9,31915,3.5
3,77016,3.5
1,345911,4.5
2,13363,3.5
1,84892,3.0
95,138832,3.0
9,7303,5.0
6,15189,4.5
1,70981,3.0
1,14411,4.5
419,9003,4.0
7,698,4.0
60,4256,4.0
2,11917,3.5
2,1493,3.5
1,254470,2.0
1,80585,4.5
1,1892,4.5
20,1833,4.0
2,241251,3.5
1,1726,4.5
1,257344,2.5
4,1957,4.5
2,100402,4.0
33,83542,3.5
2,102899,3.0
16,184,3.0
1,57214,4.0
2,424,4.5
1,10312,4.5
10,9509,3.5
6,4922,4.0
1,10008,3.0
1,1268,3.5
3,17578,3.5
2,241254,3.0
2,277216,2.5
1,24021,3.5
9,16869,3.5
1,767,4.5
1,238,2.0
6,57158,4.0
2,11324,3.0
1,11260,5.0
103,18785,3.5
1,435,4.0
27,673,3.0
1,26022,4.0
149,8920,3.5
24,37903,4.5
93,39538,4.0
61,3682,3.0
1,85350,4.0
1,41210,2.0
1,12838,3.0
1,1250,4.5
1,2977,2.5
14,1930,4.0
1,10996,3.0
5,673,4.0
1,703,4.5
99,11324,3.0
39,101299,3.5
7,12155,3.5
2,657,4.0
5,252680,4.0
1,177572,3.5
245,244786,4.5
590,200505,3.5
1,12783,1.5
29,264644,2.5
1,238,2.0
2,24,3.0
780,628,5.0
2,70160,4.5
8,479,2.0
1,500,4.5
52,43347,4.0
1,2907,3.5
3,11397,5.0
1,271969,3.0
1,10223,3.5
1,100402,3.5
1,61791,4.0
1,83770,2.5
2,1213,5.0
1,20352,3.0
1,1573,3.5
46,658,4.5
7,1378,4.0
14,1957,4.0
1,24,5.0
2,322,4.0
21,11072,3.5
3,562,2.5
22,82702,4.0
1,7288,4.0
1,140300,3.5
38,37165,3.0
1,8358,3.5
1,920,4.0
2,37958,4.5
5,259694,2.0
1,8871,4.0
4,3170,3.5
1,562,4.5
5,264644,3.0
1,310,4.0
1,11253,3.0
13,10428,3.0
2,13223,3.5
6,8814,5.0
1,119450,3.5
60,24940,4.5
16,7735,4.5
77,1988,3.0
1,770,5.0
248,9502,3.5
6,3489,4.5
1,137094,2.0
10,9870,3.5
1,808,5.0
1,225565,2.5
27,159824,3.0
1,9591,3.0
2,44040,5.0
8,72545,3.5
3,14451,4.0
1,188927,5.0
1,62211,4.0
1,107,3.5
1,9594,4.5
12,7303,3.0
5,585,3.5
2,53182,3.5
189,72207,3.0
1,2116,5.0
326,39451,4.0
1,274167,3.0
541,58574,4.0
6,73567,3.5
11,306,4.0
1,278,3.0
1,91586,4.0
6,377,4.0
106,508,5.0
2,9327,3.5
224,325133,3.0
5,5925,4.5
1,61791,2.5
1,8914,3.0
5,9833,2.5
2,808,4.0
94,6557,3.5
1,9279,4.5
1,7980,2.5
1,1551,3.5
3,609,3.5
1,72545,3.5
6,9919,3.5
5,8584,3.5
1,9437,3.5
3,10994,4.5
2,2277,1.0
447,291805,2.5
1,77883,3.0
1,134411,2.5
8,607,3.5
1,76617,4.0
1,272,3.0
129,82679,4.0
2,17711,4.0
5,9366,3.0
13,244786,4.0
1,16300,3.5
1,818,3.5
12,102899,2.5
2,206647,5.0
6,16995,4.0
1,119450,4.0
1,22825,3.5
1,8966,5.0
1,10483,2.5
166,64690,4.5
1,138832,3.5
254,228967,4.0
2,1422,3.0
1,59968,3.5
5,36955,4.5
21,10193,2.5
1,24,2.0
2,286217,1.5
476,68721,4.0
4,2123,2.5
19,9563,2.0
17,2100,4.0
8,281957,2.5
8,110415,5.0
1,116745,4.0
1,328111,3.5
2,57201,4.0
25,20526,2.0
1,10972,4.0
191,9273,4.0
21,2539,4.0
31,712,4.0
7,9988,3.0
1,8961,2.0
2,9502,3.0
3,187,4.0
7,9588,2.5
167,840,2.5
1,2841,4.0
179,100,4.5
1,22803,3.0
1,87101,4.5
11,1724,4.0
10,473,4.5
1,74,3.0
12,286217,4.5
63,57201,5.0
15,37786,4.5
1,27205,4.0
92,193613,2.0
7,38541,4.5
1,10478,3.5
3,222936,3.5
3,13092,4.5
7,9683,4.5
1,76757,4.0
4,12113,3.5
3,47964,4.5
88,8328,2.5
18,342521,4.0
3,652,3.5
1,644,2.0
1,293646,2.5
2,218043,4.0
1,118,4.0
2,76,3.0
1,31909,3.5
1,11228,3.5
3,19,3.5
3,72105,4.0
2,161,4.0
1,96721,4.0
1,752,4.5
48,198184,2.0
1,13515,3.0
2,73567,3.5
5,169,4.0
2,5072,2.5
3,27576,3.0
1,4547,4.0
1,75780,3.0
187,293660,2.5
30,332411,4.0
2,118340,3.5
13,293863,3.5
5,198663,5.0
1,17654,4.0
1,109091,3.0
1,13067,3.5
1,10066,4.0
7,175528,3.0
1,46529,4.0
2,49040,2.5
1,280,3.5
1,817,3.0
120,4566,2.0
3,433,4.5
607,158852,4.0
8,81390,4.0
40,8961,3.5
4,19995,3.5
4,109414,3.0
32,857,3.5
1,1830,3.0
142,10676,2.5
19,107,4.5
1,62204,5.0
1,16619,4.0
7,6557,3.5
1,257088,2.5
479,110415,3.5
5,6278,3.5
2,7350,4.0
1,1584,5.0
2,72197,3.5
2,146233,2.5
1,109445,2.5
5,4233,4.0
4,854,4.0
1,11199,3.5
11,228970,3.0
1,16869,2.5
28,131634,4.0
1,302,3.0
1,594,3.5
1,149,4.5
4,2662,3.5
2,5876,4.0
3,73532,3.5
2,68718,2.5
1,11217,3.5
24,1417,3.0
26,131631,3.5
96,257087,3.5
1,11529,2.5
1,88751,5.0
33,2501,3.5
5,10191,3.0
1,8487,3.5
7,296,3.5
5,562,4.0
1,22881,4.5
333,1584,3.5
6,11152,2.5
8,82990,3.5
1,2501,3.0
1,13475,2.5
2,15556,4.5
3,7350,3.5
6,1624,4.0
1,45317,3.5
1,68724,3.5
5,745,4.5
2,10764,3.5
3,9422,3.5
52,451,3.0
144,240832,3.0
2,1621,4.0
12,76341,3.0
1,10197,4.0
1,102899,2.5
1,165,4.0
1,270487,3.0
1,1359,3.0
2,88751,4.0
1,28178,3.0
1,189,3.0
3,10999,2.0
8,157847,3.5
1,12405,3.0
18,152747,3.0
1,20662,4.5
5,135397,3.5
53,177572,3.0
1,9355,2.5
4,123553,3.5
1,258489,4.0
8,102899,4.5
777,1934,4.0
8,119450,4.5
2,104,5.0
3,10588,4.5
1,135397,4.0
1,11544,3.0
2,118340,3.5
3,837,2.0
1,9607,5.0
1,218778,4.0
1,335,3.5
1,44896,3.5
68,616,5.0
4,9982,3.0
1,76493,4.5
2,57212,4.0
1,159824,4.0
1,6488,3.0
3,244403,4.0
2,83666,2.5
41,16911,4.0
1,10073,5.0
1,102382,3.0
2,211672,4.5
1,8681,3.0
189,81796,4.0
213,807,5.0
1,50357,4.0
3,2048,4.0
11,62177,3.5
162,1581,3.0
1,10390,3.5
3,14538,3.5
1,1262,3.5
1,1271,5.0
1,93456,3.5
212,310,3.0
33,70074,4.5
1,150540,2.5
12,235,2.5
1,334074,4.0
1,8999,3.5
1,11324,2.5
1,8810,3.0
13,296,3.5
1,10762,1.5
52,106747,4.0
2,9567,4.5
71,15544,4.0
6,10567,5.0
2,13053,3.5
47,510,3.5
4,13121,4.0
6,120,5.0
1,319,5.0
1,157336,4.5
1,11620,3.0
3,2976,3.0
2,2925,3.5
2,14160,3.5
1,810,3.5
1,335,4.0
1,11598,2.5
1,158011,4.5
2,18570,3.0
6,500,3.5
1,1924,3.5
6,4953,3.0
1,54138,5.0
2,11113,2.5
1,425,2.5
6,598,4.5
96,9029,4.5
171,135397,4.5
1,161,4.0
1,7735,3.0
2,13183,3.5
91,8007,4.5
2,253412,3.5
1,11354,3.0
2,9945,4.0
18,137093,3.5
4,246655,2.5
23,13523,3.5
1,12103,3.5
632,12144,3.0
1,3587,3.0
2,76341,4.0
4,37233,5.0
2,257344,3.5
1,107,3.5
146,862,3.0
1,10214,3.0
11,253,4.0
1,32856,3.0
4,99861,4.5
36,4512,3.0
1,17654,3.0
7,604,4.5
2,280092,4.5
1,22597,4.0
7,7453,3.5
1,9641,3.0
35,76757,2.5
1,241254,3.0
2,100042,3.0
